"Polarity","Alignment.ID","Adduct.type","Average.Rt.min.","Metabolite.curated","Ontology","Fenton_0h_1","Fenton_0h_2","Fenton_0h_3","Fenton_1min_1","Fenton_1min_2","Fenton_1min_3","Fenton_20min_1","Fenton_20min_2","Fenton_20min_3","Fenton_4h_1","Fenton_4h_2","Fenton_4h_3","Fenton_24h_1","Fenton_24h_2","Fenton_24h_3","Fenton_72h_1","Fenton_72h_2","Fenton_72h_3","H2O2_0h_1","H2O2_0h_2","H2O2_0h_3","H2O2_1min_1","H2O2_1min_2","H2O2_1min_3","H2O2_20min_1","H2O2_20min_2","H2O2_20min_3","H2O2_4h_1","H2O2_4h_2","H2O2_4h_3","H2O2_24h_1","H2O2_24h_2","H2O2_24h_3","H2O2_72h_1","H2O2_72h_2","H2O2_72h_3"
"Neg",35695,"[M-H]-",15.057,"PE O-16:1_22:3","EtherPE",6774555,5726687,4996504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6956411,6272977,6512969,5892455,5647393,5509465,4170275,2553761,4869202,4859281,4292464,4854923,1803900,2000560,3785774,1054551,1578226,1824729
"Neg",35573,"[M-H]-",13.955,"PE O-16:1_22:4","EtherPE",30318703,26405594,22350382,247255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32188609,26637049,28555895,24990397,25409365,24374980,19321513,10967188,21226583,22346684,19050746,21233971,17935217,16515250,16342025,8853206,10451440,9017663
"Neg",35447,"[M-H]-",13.015,"PE O-16:1_22:5 (a)","EtherPE",211320199,188025223,162024468,2282825,0,0,168919,121503,80282,0,0,0,0,0,0,0,10048,0,218234460,195228002,199019745,177976403,185409162,173406879,143288738,84529152,165881163,159374829,134796755,152789494,127990297,120092472,122708987,66071068,79517374,68672336
"Neg",35448,"[M-H]-",14.979,"PE O-16:1_22:5 (b)","EtherPE",0,0,7805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108344,37113,21761,0,17778,0,0,14150,0,11212,0,8414,0,0,0
"Neg",35305,"[M-H]-",12.591,"PE O-16:1_22:6 (a)","EtherPE",195670148,176693153,146974037,2065019,0,0,140279,98973,88486,0,0,0,0,0,0,0,3883,0,215348260,183734413,185740238,173544714,173238979,156948788,138544839,76097003,140448967,147267282,126640896,138832100,120708291,106762111,102038465,59257667,69683565,61114315
"Neg",35307,"[M-H]-",14.507,"PE O-16:1_22:6 (b)","EtherPE",6227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9973,13791,28800,25649,18551,6283,19584,7577,0,8395,0,0,0,0,0,0,0
"Neg",34702,"[M-H]-",13.657,"PE O-17:1_20:4","EtherPE",2815438,2705190,2133483,16506,0,0,0,0,0,5225,0,0,0,0,0,0,0,0,3161729,2822040,2825302,2651404,2502002,2443631,2186178,1381398,2286774,2447253,2070037,2242442,1763529,1874719,1705791,888671,1017238,1012309
"Neg",36142,"[M-H]-",13.196,"PE O-17:1_22:6","EtherPE",4682261,4021119,3478366,4710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4898209,4223732,4531156,4052364,3878273,3735525,2829976,1536572,3134818,3054223,2730338,3111202,2455417,2171807,1964989,1075538,1263211,1013759
"Neg",34337,"[M-H]-",14.468,"PE O-18:0_18:1","EtherPE",1065967,247269,518723,48394,26925,14847,53743,22172,146122,9977,5377,5812,0,4133,3837,10000,3676,0,724521,561176,1042554,418942,624420,651520,366325,257639,363284,198970,202107,420289,466835,285381,459009,662889,467748,337571
"Neg",34197,"[M-H]-",15.82,"PE O-18:1_18:1","EtherPE",20689023,17639724,14663795,100872,0,0,3448,0,5645,0,0,0,0,0,0,0,0,0,21349279,20164859,19985282,18272048,16215321,16480920,11868694,7414507,14749578,14388528,13889828,14853611,12891561,10873164,11122610,6652741,7779428,6470943
"Neg",35911,"[M-H]-",17.331,"PE O-18:1_20:1","EtherPE",3479425,2981424,2518070,4672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3831635,3416911,3421405,3162983,2729671,2942930,1927574,1287553,2394201,2440000,2408043,2567642,1090310,916709,939214,503787,1340975,1118706
"Neg",35574,"[M-H]-",14.325,"PE O-18:1_20:4","EtherPE",43653072,38076810,32970738,461238,0,0,7957,3712,3428,0,0,0,0,0,0,0,0,0,45930348,40982208,43265852,38591107,37922664,36660222,28747242,16954165,33181461,32281127,29561979,32182225,27529960,24708785,24739079,13351306,16151006,13413303
"Neg",35449,"[M-H]-",13.359,"PE O-18:1_20:5","EtherPE",21738039,18644329,15444092,176243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21868941,20149768,20055722,17844467,18029987,17236251,14180745,8676742,15811263,15036149,14558810,15712304,13080358,11400154,11674034,6321950,7467681,6164484
"Neg",37319,"[M-H]-",15.331,"PE O-18:1_22:4","EtherPE",5300849,4537320,3808660,9580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5449086,3563347,5160928,4834459,4621278,4204248,3075086,1830132,3525116,3707601,3528765,3699532,3184224,2734657,2733849,1406028,1783178,1492107
"Neg",37182,"[M-H]-",14.292,"PE O-18:1_22:5 (a)","EtherPE",44445587,38964433,33245538,432367,0,0,11096,0,0,0,3915,0,0,0,0,0,0,0,47160175,41242809,43652206,39667753,38313646,37192494,28630515,16549862,31884052,32818390,29350056,32082077,27299356,23853921,24416995,13129372,15978588,13350560
"Neg",37181,"[M-H]-",14.725,"PE O-18:1_22:5 (b)","EtherPE",767328,676631,475453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467648,831801,685596,629377,606878,318668,485049,215923,542465,559049,459764,417221,186681,196818,154157,104762,170712,144486
"Neg",37015,"[M-H]-",13.836,"PE O-18:1_22:6","EtherPE",50549381,43961744,37917534,498283,0,0,6202,0,5224,0,0,0,0,0,0,2191,0,0,52675411,46448126,48020336,43480475,42778500,42448100,32742094,19110017,35149988,36253106,31489824,36483970,29263299,26937756,26593126,14536442,16724548,14054746
"Neg",32347,"[M-H]-",13.175,"PE O-18:2_16:1","EtherPE",3703680,3397886,2761301,11870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3231488,3102951,3332299,2823299,2981126,2825227,2211625,1343924,2169115,2676617,916599,2486485,2683268,2224954,2185656,1358165,1542880,1350285
"Neg",34085,"[M-H]-",14.478,"PE O-18:2_18:1","EtherPE",22232290,19477128,16294391,188729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23458835,20105475,21420465,19001998,18287796,17793587,14445203,8560700,17033934,16384204,14794735,16705709,14241422,12736978,12991563,7838060,9132310,7588084
"Neg",35793,"[M-H]-",15.851,"PE O-18:2_20:1","EtherPE",2618080,2280687,1894588,0,0,0,0,0,0,0,3451,0,0,0,0,2259,0,0,2724045,2450431,2594251,2426120,2052770,2156390,1436639,855392,1911440,1984500,1794642,1996529,1639628,1372422,1487980,914388,1023180,878301
"Neg",35306,"[M-H]-",12.22,"PE O-18:2_20:5","EtherPE",13483314,11960904,9823828,84140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13854019,11165069,12276886,10588466,10723205,10602353,8458154,5046804,10313295,9672448,7940333,9065892,7959954,6638033,7314327,3697139,4393932,3614678
"Neg",37014,"[M-H]-",13.075,"PE O-18:2_22:5","EtherPE",26762127,23559956,20733778,304745,3796,0,0,0,4319,0,0,0,0,0,0,0,0,0,28414387,25676544,25578951,22511759,22902675,22043033,18257234,10789077,21177209,20612398,17157637,19069006,15333774,14491471,15113939,8191456,9996783,8471404
"Neg",36907,"[M-H]-",12.66,"PE O-18:2_22:6","EtherPE",39424063,35080339,29372463,378612,0,0,4322,0,0,0,0,0,0,0,0,0,0,0,44365661,36395157,38149102,33811652,33825184,31195403,26933086,15263180,28456447,29764852,24588377,27380449,23850914,21349717,20034563,11688247,13688219,12054067
"Neg",35910,"[M-H]-",14.571,"PE O-20:1_18:1","EtherPE",57691,93299,48167,8091,2845,5528,6287,4055,6379,0,0,0,0,0,0,0,0,0,7618,36896,22026,53925,25236,83960,27773,8979,64654,14925,22054,53669,31993,53084,39418,24744,36606,64956
"Neg",37318,"[M-H]-",15.776,"PE O-20:1_20:4","EtherPE",2033477,1665530,1384946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2133290,1820018,1886337,1838847,1651430,1562722,1176874,647508,1329874,1404820,1309524,1390537,1184392,1013314,1001462,510483,630009,537615
"Neg",38736,"[M-H]-",15.224,"PE O-20:1_22:6","EtherPE",1806490,1581091,1352858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1874522,1677786,1695372,1538084,1486938,1451128,1050416,571155,1098386,1175846,1116298,1190607,911740,862792,789191,402888,517492,397642
"Neg",32007,"[M-H]-",11.559,"PG 14:0_16:0","PG",248054,233671,202638,11331,3656,0,0,12009,9437,2792,0,3313,0,0,0,0,0,0,262547,265201,277206,343155,379038,295332,189722,65856,365753,344199,326040,355994,309378,301906,315347,251479,339308,311507
"Neg",33779,"[M-H]-",11.857,"PG 16:0_16:0 (a)","PG",1202087,1162628,1308251,192327,87021,96932,136671,278841,287473,176604,123780,188675,63755,142413,138912,58303,45061,72151,1554574,1389549,1515283,1603487,1935760,1877104,1683005,937195,1755700,1651353,1186301,1851601,178024,883210,176563,46935,52943,56837
"Neg",33778,"[M-H]-",11.95,"PG 16:0_16:0 (b)","PG",377168,1162628,1308251,23892,13137,13599,2460,278841,287473,176604,10368,188675,11684,142413,138912,43746,15854,50567,1554574,1389549,253747,450547,1935760,1872584,1683005,938113,1755700,1651353,367211,1851601,1300671,883479,405097,239020,231898,217951
"Neg",33777,"[M-H]-",12.649,"PG 16:0_16:0 (c)","PG",1942897,1030126,1664133,237377,108048,138947,146625,239168,277908,134172,40478,143511,36611,16583,59497,70849,5937,32531,2247636,2323130,2158798,2916899,2809360,2858512,2116876,1087352,2381661,2845893,2340359,2595786,2786275,2060284,2338615,2063929,2649385,2175466
"Neg",33660,"[M-H]-",11.034,"PG 16:0_16:1 (a)","PG",1272687,1524821,1643494,6467,57733,8064,106442,189391,251666,49765,4607,17111,0,0,0,5550,0,4134,2737457,1560281,2071794,2891039,2439585,2728941,1944818,1159676,2702984,1548473,1124925,1736638,3840545,1138003,2145757,556524,1269530,1524856
"Neg",33658,"[M-H]-",11.161,"PG 16:0_16:1 (b)","PG",102231,206417,65482,6467,0,8064,0,0,0,0,0,4263,0,0,0,3505,0,4134,67598,83950,147989,33902,88440,59746,1074130,23281,76841,137624,108497,104179,3840545,880830,1364444,1394850,1374832,1125692
"Neg",33656,"[M-H]-",11.658,"PG 16:0_16:1 (c)","PG",1642263,1576523,1460643,180003,46859,40399,57086,168595,207346,32757,0,6225,0,0,4437,5849,0,3617,1756072,1769938,1897825,2370914,2381617,2179952,1973146,790096,2310149,2250346,1909589,2286657,2299983,1878245,2049137,1704747,2076237,2055499
"Neg",35391,"[M-H]-",11.959,"PG 16:0_18:1 (a)","PG",11122325,10455385,9398638,1377884,564245,672538,826483,1216436,1459563,330050,206834,456053,32241,26899,120241,102736,56235,31361,12289358,11261136,12592032,13933360,14258446,12942184,12390448,6497331,13614405,11510567,10784203,12539415,6602615,1243435,1315242,470466,475078,515876
"Neg",35392,"[M-H]-",12.196,"PG 16:0_18:1 (b)","PG",6048417,5314631,4382705,15155,7737,3392,0,13463,1947,25725,0,6300,0,0,0,121895,4631,5713,6176006,4915536,5973259,4700375,4771020,4200337,3868663,2006273,4556933,4588473,3564204,4708127,4691967,8891238,16541281,14756607,15820178,14251055
"Neg",35390,"[M-H]-",12.718,"PG 16:0_18:1 (c)","PG",15477159,15717535,13735722,5205853,1478074,1688555,2474917,3983656,4501380,1013884,462165,1262461,76487,117514,452732,825394,275068,219943,35018207,14683504,16528447,16935450,19068133,16552231,13932777,7381482,105442765,18789941,16964261,18327006,36519873,14045445,14586735,37981998,47859092,65972764
"Neg",36217,"[M-H]-",13.213,"PG 16:0_19:1","PG",3104800,2808809,2339413,3525,0,0,4408,31268,80364,3092,0,0,2711,0,0,4808,0,0,3327624,2911436,3001720,3258414,3139314,2916252,2270785,1068050,2461453,2639231,1106138,2555561,2194197,1779363,1378476,1199790,1512142,1239141
"Neg",36750,"[M-H]-",11.654,"PG 16:0_20:4","PG",399022,399979,377976,11377,0,14882,0,0,0,0,0,0,0,0,0,0,0,0,462736,445476,444832,579330,526569,437212,432378,195489,499677,521681,417390,507483,441800,387879,511944,371646,389457,407085
"Neg",38188,"[M-H]-",10.72,"PG 16:0_22:6 (a)","PG",2722213,2446911,2145383,298610,101740,130791,54242,77191,90584,0,0,0,0,0,0,0,0,0,2801221,2761347,2905494,3218522,3152447,2984334,2654882,1360159,2943905,2703400,2274493,2558716,980874,1096768,1302282,140707,219791,138686
"Neg",38189,"[M-H]-",10.848,"PG 16:0_22:6 (b)","PG",233117,220448,180379,9866,123,1786,0,0,12957,0,0,0,0,0,0,0,0,0,210222,221694,274082,227436,214980,155044,204557,99673,218306,250325,275377,290476,2054346,1297204,1540549,1946805,2693855,2154635
"Neg",33548,"[M-H]-",10.314,"PG 16:1_16:1","PG",61145,35575,300397,10284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62787,38268,56310,69235,22259,42169,44295,7461,62628,36230,10316,291580,497719,388599,467219,372635,405385,233215
"Neg",35261,"[M-H]-",11.072,"PG 16:1_18:1 (a)","PG",7519296,4470017,5859249,561206,137154,200737,385152,519012,651872,84827,22103,120407,5036,0,13139,2222,0,0,11041888,8784075,7170497,10729928,9132156,8935242,12757455,3866451,9295131,4460318,6423472,4196402,2829181,569422,1801295,152404,260859,657295
"Neg",35263,"[M-H]-",11.204,"PG 16:1_18:1 (b)","PG",839051,3153757,605129,51508,6428,23996,31054,51548,52170,18606,6740,10490,5036,0,0,47467,0,0,860847,928819,2418432,723526,765617,725761,12757455,436270,775667,3833403,891246,3011101,6455552,7029118,5312427,6236791,7571528,6179916
"Neg",35262,"[M-H]-",11.749,"PG 16:1_18:1 (c)","PG",1509472,1407624,1291459,47499,8959,0,16440,37516,57099,0,0,11726,0,0,0,0,0,0,1686954,1615385,1768200,1865485,1984744,1731306,1835566,810872,992638,2007317,1729800,1950144,1903638,1768570,1979411,1592600,1743725,1886168
"Neg",38083,"[M-H]-",10,"PG 16:1_22:6 (a)","PG",1055056,1005472,838415,47955,9432,3709,0,4236,4471,0,0,0,0,0,0,0,0,0,1125344,957932,1193996,1315280,1208165,1182155,1075250,589327,1120850,1147700,1048483,999632,121635,105853,122731,27753,53876,41422
"Neg",38082,"[M-H]-",10.115,"PG 16:1_22:6 (b)","PG",83199,85012,61400,34418,4840,13268,0,0,4471,0,0,0,0,0,0,0,0,0,76204,74298,92446,89096,80341,63000,67884,49446,63008,132384,1048483,115881,1218065,880226,1068556,764036,1034942,775283
"Neg",37120,"[M-H]-",13.263,"PG 18:0_18:1 (a)","PG",485993,501462,552712,33338,0,23884,9520,82649,35668,14846,3912,7703,0,0,0,20463,0,0,603232,423418,418926,548578,645921,320953,454080,260226,416993,618798,586989,858944,1129622,941426,956833,5705546,5849868,5840283
"Neg",37117,"[M-H]-",13.852,"PG 18:0_18:1 (b)","PG",30110139,27068680,23361278,889479,198144,241530,378368,506724,739885,135086,22940,6429,5037,3792,16659,62714,0,0,32492443,29338804,30191379,28557433,28372511,28022632,21412449,12171682,23950798,24887819,21848140,24794155,20912700,18927377,19547770,12534384,14908288,13138534
"Neg",38810,"[M-H]-",14.494,"PG 18:0_20:1","PG",0,0,0,4805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13659,13933,13646,10633,29753,24085,0,1999118,1430989,1276699,546909,1725632,695785,4528490,4849094,2150380
"Neg",36978,"[M-H]-",12.067,"PG 18:1_18:1 (a)","PG",27742125,25666939,22967719,2806704,952832,1087132,1671806,2392828,3032962,494761,282575,631971,37003,6635,161990,97636,42759,36696,33315417,27280427,30373757,34098780,32490284,30709860,29044197,15972215,28477436,31938407,24539706,30808545,2804399,2440228,2865589,890092,983752,995870
"Neg",36979,"[M-H]-",12.217,"PG 18:1_18:1 (b)","PG",2028463,1874722,1695800,129021,56174,63600,71096,151585,165581,11365,13953,41676,11843,0,18749,265691,15290,22998,2104388,1860294,2151593,1889141,2019300,1657765,1849404,1181182,3982542,3082049,2714015,3406618,32869564,27690964,29941119,27792643,30208029,27276116
"Neg",36980,"[M-H]-",12.802,"PG 18:1_18:1 (c)","PG",1316545,1170666,1085533,53646,6884,15208,25219,119041,73545,2870,0,3707,0,0,0,3931,0,0,1228477,1147751,1449934,1165495,1329859,1061531,1094995,607947,1062624,1091605,1081936,1188353,1042956,947442,896053,732317,822265,740224
"Neg",36869,"[M-H]-",11.352,"PG 18:1_18:2 (a)","PG",3424180,1909051,1788847,250068,14728,10433,45341,156432,108422,2275,0,3844,0,0,0,0,0,0,2874524,1373200,3190903,3856538,3849453,2084827,2072675,1833760,3648637,3686353,2930509,1236116,2335585,3120736,434900,213075,227322,262197
"Neg",36868,"[M-H]-",11.46,"PG 18:1_18:2 (b)","PG",407655,710792,1788847,10432,4898,52280,5470,33354,108422,2275,0,0,0,0,0,0,0,0,2874524,334917,434744,356751,397096,1404996,2072675,236969,412036,3686353,2930509,1896865,3749818,3120736,2397560,2887570,2091432,3298166
"Neg",38671,"[M-H]-",13.11,"PG 18:1_20:1 (a)","PG",982983,978737,965902,105936,8328,12085,32244,49472,76828,6242,3915,0,2270,0,0,0,0,3644,623125,713555,428689,1763171,1129984,1453722,738076,817113,1627775,2477880,1350337,1175970,535849,256642,1094413,583621,1643310,1434447
"Neg",38672,"[M-H]-",13.287,"PG 18:1_20:1 (b)","PG",286818,304400,160699,17337,5548,0,7342,27370,19993,0,4342,0,2270,0,0,2468,0,0,440903,333888,99220,183331,294814,164295,88851,83597,103577,341180,659835,1436335,1350154,676379,730071,3966736,1954766,3230676
"Neg",38674,"[M-H]-",13.358,"PG 18:1_20:1 (c)","PG",104280,87933,78668,17337,3486,0,3757,4702,0,0,0,0,0,0,0,2468,0,0,74435,333888,99220,100388,294814,164295,88851,52464,103577,260726,203233,1436335,856571,575439,1250987,3882617,4076512,4219169
"Neg",38305,"[M-H]-",11.055,"PG 18:1_20:4 (a)","PG",1014459,979721,948192,9681,37803,51012,19980,7101,9748,3551,4193,0,0,0,5364,22948,0,4673,1829492,1344900,1383228,1541321,1249451,1188948,721861,376419,1305527,1215458,620121,913400,1582932,261350,619038,182125,515716,428324
"Neg",38306,"[M-H]-",11.194,"PG 18:1_20:4 (b)","PG",81079,276488,65463,14348,0,0,0,4813,4685,3551,0,0,0,0,0,2600,5446,0,121363,91593,173097,52476,41607,36642,965361,112086,79226,93204,260246,238285,591407,596134,575253,837601,939384,779968
"Neg",40019,"[M-H]-",11.973,"PG 18:1_22:4","PG",62039,11236,47616,0,0,0,0,0,0,0,0,4685,0,8175,0,4154,0,0,30524,39701,102087,68007,176517,17078,36149,27975,74165,15373,93836,118856,287577,155109,394774,359825,975447,1631686
"Neg",39894,"[M-H]-",11.096,"PG 18:1_22:5 (a)","PG",1834086,1120374,1477997,97490,6429,34698,12202,13494,21709,0,0,0,0,0,0,0,0,0,2364151,2178082,1897696,2405406,2163802,2027929,3107882,815387,1893922,1032205,1462470,650085,493800,113252,275413,123985,268633,121545
"Neg",39896,"[M-H]-",11.237,"PG 18:1_22:5 (b)","PG",165126,1120374,128037,3715,6774,0,4252,0,0,0,0,0,0,0,0,0,0,0,449676,171381,624226,149828,149247,115129,145445,87806,160513,1014670,202760,624387,1772293,1549069,1856540,1526211,2112579,1747664
"Neg",39774,"[M-H]-",10.825,"PG 18:1_22:6 (a)","PG",10973201,9168419,8850592,1000212,387729,411944,323934,323137,385494,0,0,0,0,0,0,0,4792,0,11835348,10393822,11168656,12263138,11607846,11734487,10685574,5594740,11411781,10837083,8839254,10235738,6601115,8975281,9560335,402962,582546,554196
"Neg",39775,"[M-H]-",10.98,"PG 18:1_22:6 (b)","PG",433706,1127741,310848,7661,25968,49061,144,3722,5398,0,0,0,0,0,0,0,0,0,783406,556945,1377601,462955,308880,547594,386556,226912,642073,543138,559471,568825,6453988,8975281,2265478,7157634,10443734,8629448
"Neg",42534,"[M-H]-",10.066,"PG 22:5_22:6 (a)","PG",444232,417651,363451,29023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481567,430480,465231,516740,538802,439613,241193,218244,467897,286338,425349,401108,433682,349848,394239,265894,19216,314898
"Neg",42533,"[M-H]-",10.152,"PG 22:5_22:6 (b)","PG",444232,417651,363451,4880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481567,430654,465231,6724,8210,263640,196737,218244,467897,205853,425349,401108,433682,349848,394239,265894,388159,314898
"Neg",42428,"[M-H]-",9.839,"PG 22:6_22:6","PG",1464940,1193184,1125764,97139,25934,30423,0,0,4105,0,0,0,0,0,0,0,0,0,1799706,1353861,1564107,1658432,1571797,1442463,1290908,682377,1417119,1349853,1305869,1259479,1305354,1036838,1190935,770138,1061841,927431
"Neg",40283,"[M-H]-",12.083,"PG 38:1<OOH> (a)","OxPG",1132968,1130448,895271,4122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1213255,1058575,1174322,1097028,1108599,986118,826120,401476,918524,969097,788084,901742,661828,669441,889048,417209,436388,441988
"Neg",40284,"[M-H]-",12.426,"PG 38:1<OOH> (b)","OxPG",4266269,3851834,3036004,11561,0,0,0,0,0,0,0,0,0,0,0,0,0,4107,4272435,3331410,3961009,2961499,3726213,3312520,3178682,1611801,2703990,3439390,2461984,2613348,1884880,1975314,1353738,1290947,1060597,895308
"Neg",39363,"[M-H]-",13.306,"PG 38:1<oxo>","OxPG",1143776,1025991,828771,59978,17265,16413,8947,0,6960,0,0,0,0,0,0,0,0,0,1172972,1098988,1100088,920160,937973,826471,606847,336982,649467,832649,739676,812451,800050,640764,589845,485312,532090,466907
"Neg",39219,"[M-H]-",12.386,"PI 16:0_16:0","PI",297460,235375,152872,286514,6411,19118,0,29338,54217,0,0,25680,0,0,0,0,0,0,159112,551249,381831,809733,254666,628308,559373,360812,917106,1056890,1267839,1397526,1418589,1582012,2451179,1236352,1879232,1764694
"Neg",39084,"[M-H]-",11.408,"PI 16:0_16:1","PI",1055502,1351990,1436989,447604,43077,9565,12142,124004,125241,0,0,8830,0,0,0,2769,0,0,1516452,1970524,2096044,2059541,1432076,1687004,1736054,1140277,2676289,2832915,3519811,3661341,3801487,3968346,5442227,2878251,4295420,4108578
"Neg",39892,"[M-H]-",11.947,"PI 16:0_17:1","PI",127802,198086,190296,39999,0,0,0,0,5669,0,0,0,0,0,0,0,0,0,113497,336496,370777,151602,267331,217501,297481,116629,515684,439604,548658,750862,595652,581345,964352,427704,673608,645923
"Neg",40847,"[M-H]-",13.565,"PI 16:0_18:0","PI",29965,125388,120661,134125,17223,39894,0,11814,15300,0,0,0,0,0,0,0,0,0,41564,282428,442409,502673,219500,470428,454454,269329,417953,614991,1410606,1323088,1364796,1649923,1819755,1012982,1568170,1551140
"Neg",40710,"[M-H]-",11.635,"PI 16:0_18:1 (a)","PI",1124852,1217320,1198313,84453,0,0,0,21670,3383,0,0,0,0,0,0,0,0,0,1370934,1821018,1718458,588849,1337153,1085456,1458560,830499,1980745,1427197,1614137,2276966,1929123,1815262,1938155,1075365,1229467,1189500
"Neg",40711,"[M-H]-",12.487,"PI 16:0_18:1 (b)","PI",11264070,13811220,14321353,4840154,914421,903093,481165,1695267,1745890,204884,47236,261849,2902,0,33368,177616,10715,0,15603525,18437388,19502905,23254545,15054588,21290620,18604472,12129335,24788263,27997591,34443802,37757253,38989350,37696049,56782646,29516206,43579659,42395123
"Neg",41988,"[M-H]-",11.429,"PI 16:0_20:4 (a)","PI",1960186,2333218,2322347,465378,79365,77899,11034,6782,14610,0,0,0,0,0,0,0,0,0,2613135,3170839,3465228,3574205,2796159,3181700,3012302,1973514,4479089,5111802,5859116,5905607,6185643,5867447,9223567,4129882,6421750,6326243
"Neg",41986,"[M-H]-",12.162,"PI 16:0_20:4 (b)","PI",577074,549711,571435,18031,0,5520,0,0,0,0,0,0,0,0,0,0,0,0,691198,586726,685915,536761,628382,655785,192520,200468,441233,439573,392815,573732,372373,385139,472365,237099,233745,267159
